Airport Name,Location,Country,Latitude,Longitude
Dowagiac Station,Dowagiac,United States,41.980941,-86.109041
Kalamazoo Transportation Center,Kalamazoo,United States,42.295255,-85.584018
Battle Creek Station,Battle Creek,United States,42.318189,-85.187534
Jackson MI Station,Jackson,United States,42.248113,-84.39967
Ann Arbor Station,Ann Arbor,United States,42.287692,-83.743154
Raleigh Amtrak Station,Raleigh,United States,35.7751,-78.6441
Las Vegas Greyhound Bus Station,Las Vegas,United States,36.171167,-115.147574
Irvine Transportation Center,Irvine,United States,33.6568,-117.7335
Gateway Multimodal Transportation Center,St. Louis,United States,38.6242,-90.2035
Asheville Greyhound Station,Asheville,United States,35.605361,-82.536137
Key West Cruise Port,Key West,United States,24.561193,-81.80108
Dare County Regional Airport,Manteo,United States,35.922944,-75.697289
Snowshoe Mountain Ski Resort,Snowshoe,United States,38.4089,-79.9947
Winterplace Ski Resort,Ghent,United States,37.59,-81.115
Nantahala Outdoor Center,Bryson City,United States,35.3312,-83.5918
Napakiak Airport,Napakiak,United States,60.690299987793,-161.97900390625
Delta Junction Airport,Delta Junction,United States,64.050556,-145.717222
Stevens Village Airport,Stevens Village,United States,66.016944,-149.054444
Akiachak Airport,Akiachak,United States,60.906111,-161.426944
Atmautluak Airport,Atmautluak,United States,60.866667,-162.273056
Napaskiak Airport,Napaskiak,United States,60.70289993,-161.7779999
Chignik Fisheries Airport,Chignik,United States,56.317778,-158.590833
Tok Airport,Tok,United States,63.303333,-143.001111
Rockford Van Galder Terminal,Rockford,United States,42.268635,-88.966004
Causey Airport,Liberty,United States,35.9118003845215,-79.6175994873047
Doylestown Airport,Doylestown,United States,40.3330001831,-75.1222991943
Stroudsburg Pocono,East Stroudsburg,United States,41.035983,-75.160236
Sky Manor,Pittstown,United States,40.565328,-74.978872
Warren Field,Washington,United States,35.570499420166,-77.049797058105
Hyde County Airport,Engelhard,United States,35.5624008178711,-75.9552001953125
Stillwater Regional Airport,Stillwater,United States,36.161201477051,-97.08570098877
Okmulgee Regional Airport,Okmulgee,United States,35.668098449707,-95.948699951172
Cushing Municipal Airport,Cushing,United States,35.9499015808,-96.7731018066
Clinton Sherman Airport,Clinton,United States,35.3398017883,-99.2005004883
Strother Field,Winfield,United States,37.168598175,-97.0375976562
Wiley Post Airport,Oklahoma City,United States,35.53419876,-97.64710236
Shreveport Downtown Airport,Shreveport,United States,32.5401992798,-93.7450027466
Stephenville Clark Regional Airport,Stephenville,United States,32.215301513672,-98.177696228027
Perry Municipal Airport,Perry,United States,36.3856010437012,-97.2771987915039
Goldthwaite,Goldthwaite,United States,31.4290667,-98.6083556
Hamilton Municipal Airport,Hamilton,United States,31.6658992767334,-98.1485977172852
Ada Regional Airport,Ada,United States,34.804298,-96.671303
Mesquite Metro Airport,Misquite,United States,32.7470016479492,-96.530403137207
Denton Municipal Airport,Denton,United States,33.2006988525,-97.1979980469
Austin Executive Airport,Austin,United States,30.3974931,-97.5663935
Lago Vista Tx Rusty Allen Airport,Lago Vista,United States,30.4986000061035,-97.9694976806641
Brenham Municipal Airport,Brenham,United States,30.21899986,-96.3742981
Lakeway Airpark,Lakeway,United States,30.3575000762939,-97.994499206543
Iraan Municipal Airport,Iraan,United States,30.9057006836,-101.891998291
Kestrel Airpark,San Antonio,United States,29.8127002716064,-98.4253005981445
Wilkes County Airport,North Wilkesboro,United States,36.2228012085,-81.0982971191
Charleston Executive Airport,Charleston,United States,32.7009010314941,-80.0028991699219
Danville Regional Airport,Danville,United States,36.5728988647461,-79.3360977172852
Brookneal/Campbell County Airport,Brookneal,United States,37.1417007446,-79.0164031982
Spokane Amtrak Station,Spokane,United States,47.656279,-117.415519
Lewistown Amtrak Station,Lewistown,United States,40.58911,-77.578615
Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,34.71289825,-79.95700073
Arcadia Municipal Airport,Arcadia,United States,27.1174,-81.5023
Wauchula Municipal Airport,Wuchula,United States,27.51490020752,-81.880500793457
River Ranch Resort Airport,River Ranch,United States,27.4676,-81.1224
Belle Glade State Municipal Airport,Belle Galdes,United States,26.419,-80.3965
Homestead General Aviation Airport,Homestead,United States,25.2995,-80.3325
Massey Ranch Airpark Airport,Edgewater,United States,28.5874,-80.5549
North Palm Beach County General Aviation Airport,Palm Beach Gardens,United States,26.5076,-80.1334
Airglades Airport,Clewiston,United States,26.4411,-81.0306
Conway Horry County Airport,Conway,United States,33.82849884,-79.12220001
Falwell,Lynchburg,United States,37.2268,-79.0733
Youngstown Federal Station,Youngstown,United States,41.102701,-80.654565
Metrorail Transfer Station,Hialeah,United States,25.846394,-80.259617
Opa-locka Station,Opa-locka,United States,25.900036,-80.252694
Golden Glades Station,Golden Glades,United States,25.92155,-80.216917
Hollywood Station,Hollywood,United States,26.012411,-80.167658
Sheridan Street Station,Hollywood,United States,26.031717,-80.167774
Fort Lauderdale Station,Fort Lauderdale,United States,26.119942,-80.169808
Cypress Creek Station,Fort Lauderdale,United States,26.201194,-80.150369
Pompano Beach Station,Pompano Beach,United States,26.272286,-80.134814
Kalispell,Kalispell,United States,48.05,-114.1
Asheboro Regional Airport,Asheboro,United States,35.65449905,-79.8946991
Henderson Field,Wallace,United States,34.7178993225098,-78.0036010742188
Emporia Greensville Regional Airport,Emporia,United States,36.6869010925293,-77.4828033447266
Rochester Station,Rochester,United States,43.163411,-77.608057
Rome Amtrak Station,Rome,United States,43.199425,-75.44996
Amsterdam Amtrak Station,Amsterdam,United States,42.953719,-74.2195
Schenectady Amtrak Station,Schenectady,United States,42.814606,-73.942887
Hudson Amtrak Station,Hudson,United States,42.253891,-73.797729
Rhinecliff-Kingston Amtrak Station,Rhinebeck,United States,41.921346,-73.951278
Croton-Harmon Station,Croton-on-Hudson,United States,41.189903,-73.882394
Naperville Station,Naperville,United States,41.779722,-88.145556
Mendota Union Depot,Mendota,United States,41.549583,-89.117918
Princeton Station,Princeton,United States,41.385191,-89.466815
Galesburg Station,Galesburg,United States,40.944678,-90.364106
Fort Madison Station,Fort Madison,United States,40.622591,-91.336983
La Plata Station,La Plata,United States,40.02922,-92.493384
Lawrence Station,Lawrence,United States,38.971166,-95.230539
Topeka Station,Topeka,United States,39.051415,-95.664916
Newton Station,Newton,United States,38.046976,-97.344886
Hutchinson Station,Hutchinson,United States,38.05599,-97.931591
Dodge City Station,Dodge City,United States,37.752411,-100.016994
Garden City Station,Garden City,United States,37.964365,-100.873256
Lamar Station,Lamar,United States,38.0897011,-102.6183855
La Junta Station,La Junta,United States,37.988165,-103.54319
Trinidad Station,Trinidad,United States,37.172688,-104.507981
22nd St. Station,San Francisco,United States,37.757674,-122.392636
Bayshore Station,San Francisco,United States,37.709544,-122.401318
South San Francisco Station,South San Francisco,United States,37.655904,-122.405264
San Bruno Station,San Bruno,United States,37.631106,-122.412018
Broadway Station,Burlingame,United States,37.587466,-122.363233
Burlingame Station,Burlingame,United States,37.579719,-122.345266
Hayward Park Station,San Mateo,United States,37.552346,-122.308916
Hillsdale Station,San Mateo,United States,37.538995,-122.298155
Belmont Station,Belmont,United States,37.520504,-122.276075
San Carlos Station,San Carlos,United States,37.507361,-122.260365
Redwood City Station,Redwood City,United States,37.485412,-122.231957
Atherton Station,Atherton,United States,37.464349,-122.198106
Menlo Park Station,Menlo Park,United States,37.45418,-122.18202
Palo Alto Station,Palo Alto,United States,37.44307,-122.1649
California Ave. Station,Palo Alto,United States,37.428835,-122.142703
San Antonio Station,Mountain View,United States,37.407157,-122.107231
Huggins Memorial,Timmonsville,United States,34.14,-79.92
San Gabriel Valley Airport,El Monte,United States,34.086102,-118.035004
Reid Hillview,San Jose,United States,37.3328611,-121.8198056
Hollister,Hollister,United States,36.8933453,-121.4102706
King City,King City,United States,36.2285556,-121.1213056
Placerville,Placerville,United States,38.7242222,-120.753333
Blue Canyon,Blue Canyon,United States,39.283333,-120.7
Lee Vining,Lee Vining,United States,37.9577778,-119.1058056
Jackpot,Jackpot,United States,41.9758293,-114.6580158
Arco,Arco,United States,43.6035278,-113.33425
Bountiful,Bountiful,United States,40.8693892,-111.9271611
Battle Mountain,Battle Mountain,United States,40.5666667,-116.9166667
Bishop,Bishop,United States,37.3666667,-118.3666667
Needle,Needle,United States,34.7666667,-114.6166667
Agua Dulce,Agua Dulce,United States,34.5025694,-118.3146444
Tonopah,Tonopah,United States,38.05,-117.0833333
Mount Laurel Greyhound Station,Mount Laurel,United States,39.931846,-74.957483
Wyandanch Station,Wyandanch,United States,40.75479,-73.35806
Pinelawn Station,Melville,United States,40.74535,-73.3996
Farmingdale Station,Farmingdale,United States,40.73591,-73.44124
Bethpage Station,Bethpage,United States,40.74271,-73.4830487
Hicksville Station,Hicksville,United States,40.76717,-73.52853
Jamaica Station,New York,United States,40.699683,-73.807903
Woodside Station,New York,United States,40.74584,-73.90297
Chelsea Station,Chelsea,United States,42.395661,-71.034826
Central Square - Lynn Station,Lynn,United States,42.462293,-70.947794
Swampscott Railroad Depot,Swampscott,United States,42.473739,-70.922036
Beverly Depot,Beverly,United States,42.546907,-70.885168
Montserrat Station,Beverly,United States,42.561483,-70.870035
Beverly Farms Station,Beverly,United States,42.561403,-70.812745
Manchester by the Sea Station,Manchester by the Sea,United States,42.57357,-70.770473
West Gloucester Station,Gloucester,United States,42.611933,-70.705417
Gloucester Station,Gloucester,United States,42.616157,-70.668953
Kee Field,Pineville,United States,37.600399017334,-81.5593032836914
Fordham Station,New York,United States,40.8615,-73.89058
Greenwich Station,Greenwich,United States,41.021277,-73.624621
New Haven State Street Station,New Haven,United States,41.304908,-72.921672
Albany-Rennselaer Amtrak Station,Rennselaer,United States,42.6408,-73.7419
Port Jefferson Station,Port Jefferson,United States,40.93454,-73.0525
Stony Brook Station,Stony Brook,United States,40.92031,-73.12855
St. James Station,St. James,United States,40.88216,-73.15951
Smithtown Station,Smithtown,United States,40.85654,-73.19803
Kings Park Station,Kings Park,United States,40.88366,-73.25625
Northport Station,East Northport,United States,40.88064,-73.32848
Greenlawn Station,Greenlawn,United States,40.86866,-73.36285
Huntington NY Station,Huntington,United States,40.853,-73.40952
Cold Spring Harbor Station,Cold Spring Harbor,United States,40.83563,-73.45108
Syosset Station,Syosset,United States,40.82485,-73.50044
Westbury Station,Westbury,United States,40.75345,-73.58586
Carle Place Station,Carle Place,United States,40.7492,-73.60365
Mineola Station,Mineola,United States,40.740114,-73.641032
Merillon Avenue Station,Garden City,United States,40.73516,-73.66252
New Hyde Park Station,New Hyde Park,United States,40.73075,-73.68096
Heli 1,Heli 1,United States,35.995533,-113.781939
Heli 2,Heli 2,United States,36.191248,-114.660224
Homewood Station,Homewood,United States,41.562241,-87.668474
Kankakee Station,Kankakee,United States,41.119259,-87.86543
Gilman Station,Gilman,United States,40.752547,-87.998055
Rantoul Station,Rantoul,United States,40.310905,-88.159126
French Valley Airport,Murrieta,United States,33.5741791,-117.1284732
Stinson Municipal Airport,Stinson,United States,29.336999893188,-98.471099853516
Sallisaw Municipal Airport,Sallisaw,United States,35.4382019,-94.80280304
Jasper County Airport-Bell Field,Jasper,United States,30.88570023,-94.03489685
El Dorado Springs Memorial Airport,El dorado springs,United States,37.8567008972168,-93.9990997314453
Marfa Municipal Airport,Marfa,United States,30.371099,-104.017997
Alpine Casparis Municipal Airport,Alpine,United States,30.3841991425,-103.683998108
GulfofMexico,Gulf of Mexico - Noble Sam Croft,United States,27.332491,-90.600112
Cable Airport,Upland,United States,34.1115989685,-117.68800354
Mount Sterling Montgomery County Airport,Mount Sterling,United States,38.05810165,-83.979599
Elkhart Municipal Airport,Elkhart,United States,41.7193984985,-86.0031967163
Nappanee Municipal Airport,Nappanee ,United States,41.4462013244629,-85.9347991943359
Jim Hamilton L.B. Owens Airport,Columbia,United States,33.970500946,-80.9952011108
Grove Municipal Airport,Grove,United States,36.60680008,-94.73860168
Mc Pherson Airport,Mc Pherson,United States,38.35240173,-97.69129944
Donaldson Field Airport,Greenville,United States,34.758301,-82.376404
Perry Houston County Airport,Perry,United States,32.5106010437012,-83.7673034667969
Hartsville Regional Airport,Hartsville,United States,34.4030990601,-80.1192016602
Horace Williams Airport,Chapel Hill,United States,35.935001,-79.065902
Brunswick County Airport,Oak Island,United States,33.9292984,-78.07499695
Chesterfield County Airport,Richmond,United States,37.40650177,-77.52500153
Henderson Oxford Airport,Oxford,United States,36.36159897,-78.52919769
Leesburg International Airport,Leesburg,United States,28.82309914,-81.80870056
Chino Airport,Chino,United States,33.97470093,-117.637001
Madison County Airport,London,United States,39.93270111,-83.46199799
Long Beach,Long Beach,United States,40.589368,-73.664854
Mount Vernon,Mount Vernon,United States,48.42,-122.326
Durham Amtrak Station,Durham,United States,35.9981,-78.9061
Plaunt Ferry Terminal,Cheboygan,United States,45.645978,-84.474092
Bois Blanc Island Ferry Terminal,Bois Blanc Island,United States,45.727626,-84.452428
Bois Blanc Island Airport,Bois Blanc Island,United States,45.7662977,-84.5038139
Paso Robles Municipal Airport,Paso Robles,United States,35.67290115,-120.6269989
St Ignace Ferry Terminal,St Ignace ,United States,45.874246,-84.72764
Bryan Station,Bryan,United States,41.480319,-84.551799
